,business_id,city,hours,name,state,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,Caters,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
1803,56068,Pittsburgh,all_day,Chengdu Gourmet,PA,none,True,True,1.0,False,True,True,average,False,casal,True,True,2,True,True,no
1804,55960,Mesa,all_day,Pei Wei,AZ,beer_and_wine,True,True,0.0,True,True,False,average,True,casal,False,True,2,False,True,no
1805,72098,Henderson,all_day,Bobby Mao's Chinese Kitchen & Mexican Cuisine,NV,,,,,,,,,,,,,,,,
1806,143006,Las Vegas,,Noodle Palace,NV,none,,True,2.0,,True,True,lod,False,casal,False,True,1,False,True,
1807,135016,Mesa,all_day,Panda Express,AZ,none,True,True,1.0,True,True,False,average,True,casal,False,True,1,False,True,no
1808,121878,Markham,,Langham Delight,ON,,True,,,,True,True,,,casal,False,True,1,True,True,free
1809,79193,Fort Mill,,Golden China,SC,none,True,True,,True,True,True,average,False,casal,False,True,1,False,True,no
1810,41934,Parma,brunch,Chopsticks Express,OH,none,False,True,1.0,True,True,True,average,False,casal,False,False,1,False,True,free
1811,78843,North York,,Golden Star Restaurant & Tavern,ON,fll_bar,False,,0.0,True,True,True,lod,False,casal,True,True,1,False,True,no
1812,5825,Mississauga,all_day,Congee Dynasty,ON,beer_and_wine,True,,1.0,True,True,False,average,False,casal,True,True,2,False,True,no
1813,63860,Toronto,all_day,Shanghai Dim Sum,ON,none,False,,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
1814,25374,Markham,all_day,Congee Wong,ON,,False,,1.0,,True,False,lod,False,casal,False,True,1,False,True,
1815,76711,Phoenix,brunch,Hsin Cafe,AZ,none,True,True,1.0,False,True,False,qiet,True,casal,True,True,1,False,True,free
1816,9768,Toronto,,Bowl Fine Asian Cuisine,ON,fll_bar,,,1.0,True,False,True,average,False,casal,True,False,2,False,True,
1817,60267,Concord,brunch,Red Dragon,NC,none,True,True,0.0,False,True,True,average,False,casal,True,False,1,False,True,free
1818,83816,Las Vegas,all_day,Chun Fai Chinese Eatery,NV,none,True,True,1.0,True,True,True,qiet,False,casal,True,True,1,False,True,no
1819,148279,Rocky River,all_day,Pearl of the Orient,OH,fll_bar,True,True,2.0,True,True,True,qiet,True,casal,True,True,2,True,True,free
1820,108842,Montréal,all_day,Thmor Da,QC,,,,0.0,,True,,,False,,True,True,2,True,True,
1821,165524,Calgary,,Home Food Inn Peking Cuisine,AB,fll_bar,,,1.0,,True,True,average,False,casal,True,True,2,True,True,
1822,68539,Las Vegas,all_day,World Noodle,NV,none,True,True,0.0,,True,True,average,False,casal,False,True,1,False,True,
1823,169060,Pittsburgh,,Lucky Chinese Express,PA,,,,,,,,,,,True,,1,,,
1824,93010,Scottsdale,all_day,China Wok,AZ,none,True,True,1.0,True,True,False,qiet,False,casal,True,True,1,False,True,no
1825,77941,Charlotte,all_day,Wang & King Asian Cafe,NC,fll_bar,True,True,1.0,True,True,True,average,False,casal,True,True,1,False,True,no
1826,6511,Phoenix,,New China Buffet,AZ,,False,True,,,True,True,lod,False,casal,False,True,2,False,True,
1827,121466,Phoenix,24_hours,Lin's Golden Chinese Restaurant,AZ,none,,True,1.0,True,True,True,qiet,True,casal,True,True,1,False,True,no
1828,168817,Scottsdale,all_day,Pei Wei,AZ,beer_and_wine,True,True,1.0,True,True,False,average,True,casal,False,True,1,False,True,free
1829,179975,Scarborough,all_day,Taste Good B-B-Q,ON,,,,,,,,,,,,,,,,
1830,95102,Toronto,all_day,Number One,ON,,,,0.0,,,,,False,,,,,,,
1831,82299,North York,,He He Long Bbq Take-Out Shop,ON,none,True,,1.0,True,True,False,qiet,False,casal,False,False,1,False,True,no
1832,17982,Toronto,all_day,Little Sheep Mongolian Hot Pot,ON,beer_and_wine,False,,1.0,False,True,False,lod,False,casal,False,True,2,True,False,no
1833,26208,Chandler,all_day,Famous Wok,AZ,none,True,True,0.0,False,True,False,lod,True,casal,False,True,1,False,True,
1834,71395,Pittsburgh,all_day,Tai Pei,PA,fll_bar,True,True,1.0,True,True,True,average,False,casal,True,True,2,True,True,free
1835,46013,Newmarket,all_day,Sushi 4 U,ON,,,,,,True,True,,False,casal,,,2,True,True,
1836,54261,Strongsville,all_day,Asia Garden,OH,,True,True,0.0,,True,False,qiet,False,casal,True,True,2,True,True,no
1837,34673,Markham,,iCook,ON,beer_and_wine,,,1.0,,True,True,average,False,casal,False,True,2,True,False,no
1838,190425,Phoenix,all_day,King Wong Chinese Food,AZ,,,,,,,,,,,True,,,,True,
1839,151706,Calgary,,Mi Noodles,AB,,True,,0.0,,True,True,,False,casal,True,True,2,False,True,no
1840,182558,Toronto,,Super Taste Noodle House,ON,,False,,0.0,,True,True,qiet,False,casal,False,True,1,True,True,no
1841,63627,Las Vegas,24_hours,KJ Dim Sum & Seafood,NV,beer_and_wine,False,True,2.0,False,True,True,average,False,casal,False,True,2,True,True,no
1842,61483,Mississauga,all_day,Morals Village Hot pot,ON,none,True,,1.0,False,True,False,average,False,casal,False,True,2,True,False,no
1843,90522,Scarborough,,Taste Good,ON,,,,,,,,average,,,,,,,True,
1844,12074,Montréal,,Restaurant Le Pavillon Nanpic,QC,fll_bar,False,,0.0,,True,False,,False,casal,,True,2,True,,
1845,183338,Chandler,all_day,Panda Express,AZ,none,True,True,1.0,True,True,False,,False,casal,False,True,1,False,True,no
1846,27565,Pittsburgh,all_day,Leaf and Plate,PA,none,True,True,1.0,,False,False,qiet,True,casal,False,,2,True,True,free
1847,95123,Cleveland,all_day,Golden Lily,OH,none,True,True,0.0,,True,True,average,False,casal,True,True,1,False,True,
1848,156346,Charlotte,all_day,China Buffet,NC,beer_and_wine,True,True,1.0,False,True,False,average,False,casal,False,True,2,True,True,free
1849,68625,Calgary,all_day,Oriental Phoenix Restaurant,AB,fll_bar,True,,2.0,True,True,True,qiet,False,casal,False,True,2,True,True,no
1850,158966,Toronto,all_day,Furama Cake and Desserts Garden,ON,none,True,,1.0,True,True,False,average,False,casal,False,False,1,False,True,no
1851,83033,Fountain Hills,all_day,Ping's Cafe,AZ,beer_and_wine,False,True,1.0,False,True,False,qiet,False,casal,False,True,2,False,True,no
1852,131005,Huntersville,all_day,Noodletasia,NC,beer_and_wine,False,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,free
1853,70481,Pittsburgh,all_day,China House,PA,none,True,True,1.0,False,True,False,qiet,False,casal,True,True,1,False,True,no
1854,136802,Glendale,all_day,Number 1 Chinese,AZ,,True,True,0.0,,True,False,qiet,False,casal,True,True,2,False,True,no
1855,50080,Pittsburgh,brunch,Szechuan Express,PA,none,True,True,1.0,False,True,True,average,False,casal,False,True,1,False,True,free
1856,13337,Calgary,dinner,Riverbend Peking House,AB,fll_bar,,,1.0,,True,,average,False,casal,True,True,2,False,True,
1857,129129,Calgary,all_day,Mighty Mango Restaurant,AB,fll_bar,True,,0.0,,True,False,qiet,False,casal,True,True,2,True,True,free
1858,6058,Toronto,,Taste of Yunnan,ON,none,True,,0.0,False,True,True,qiet,False,casal,True,True,1,True,True,free
1859,66787,Phoenix,brunch,International House of Food,AZ,none,True,True,1.0,True,True,True,average,False,casal,True,True,1,True,True,free
1860,140857,Tolleson,all_day,#1 Fried Rice,AZ,none,True,True,,True,True,False,,False,casal,False,True,1,False,True,no
1861,59517,Las Vegas,all_day,Tiger Wok & Ramen,NV,none,False,True,2.0,False,True,False,very_lod,False,casal,False,True,2,False,True,no
1862,44421,Mississauga,,China City,ON,none,,,,,,,qiet,,,,,3,,True,
1863,92781,Madison,all_day,Asian Sweet Bakery,WI,none,True,True,1.0,False,True,False,qiet,False,casal,False,False,1,False,True,no
1864,64629,Las Vegas,all_day,Zine Noodles Dim Sum,NV,fll_bar,False,True,2.0,False,True,False,average,False,casal,False,True,2,True,True,no
1865,131700,Pittsburgh,all_day,Fu Lai Chinese Restaurant,PA,none,False,True,1.0,,False,False,qiet,False,casal,False,False,1,False,True,no
1866,77843,Cleveland,,China One,OH,,,True,,,False,,,,casal,True,,,False,True,
1867,68684,Scottsdale,brunch,Flo's - New Asian Cuisine,AZ,fll_bar,True,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
1868,167261,Toronto,all_day,TAO Northern Chinese Cuisine,ON,fll_bar,,,1.0,,True,False,average,False,casal,False,True,3,True,True,
1869,62535,Markham,all_day,Wuhan Noodle 1950,ON,,,,0.0,,True,False,average,,,False,False,1,,True,free
1870,125040,Gastonia,,Little Asia,NC,,,,0.0,,,False,,,casal,,,,False,,
1871,138310,Brossard,all_day,Général Tao,QC,,False,,,,,,,False,,,,3,True,True,
1872,41013,Las Vegas,all_day,Jin Jin You Wei,NV,none,True,True,1.0,,True,True,qiet,False,casal,False,True,2,True,True,free
1873,23734,Scarborough,all_day,Xin Jiang Barbecue Restaurant,ON,beer_and_wine,True,,1.0,False,True,True,qiet,True,casal,True,True,2,True,True,no
1874,191948,Las Vegas,all_day,Mr. Chop Chop,NV,none,True,True,1.0,False,True,False,average,True,casal,True,True,1,True,True,no
1875,51874,Pittsburgh,all_day,Azan Wok,PA,beer_and_wine,False,True,1.0,True,True,True,qiet,False,casal,False,True,2,True,True,free
1876,44684,Higley,all_day,Panda Express,AZ,none,True,True,0.0,True,True,False,average,True,casal,True,True,2,False,True,no
1877,86174,Markham,all_day,Tang Dynasty Best Food,ON,,True,,,,True,False,,False,casal,False,True,1,False,True,no
1878,131851,Las Vegas,all_day,Krazy Buffet,NV,none,True,True,1.0,False,True,False,average,False,casal,False,True,2,False,True,no
1879,134845,Charlotte,all_day,Koishi Restaurant & Sushi Bar,NC,beer_and_wine,True,True,1.0,False,True,True,average,False,casal,False,True,2,True,True,no
1880,19156,Mississauga,dinner,Wangs Kitchen,ON,beer_and_wine,True,,1.0,True,True,False,average,False,casal,False,True,2,False,True,free
1881,32326,Mentor-on-the-Lake,all_day,New China Buffet,OH,none,False,True,0.0,False,True,False,qiet,False,casal,False,True,1,False,True,no
1882,42294,Whitby,,Rice to Go,ON,none,True,,0.0,True,False,True,qiet,False,casal,True,False,1,False,True,no
1883,88670,Las Vegas,brunch,China Huts,NV,none,True,True,,True,True,True,,False,casal,True,False,1,True,True,free
1884,43835,Bolton,all_day,Wah Wi Chinese Food,ON,none,,,0.0,,True,False,average,False,casal,True,True,1,False,True,no
1885,86052,Toronto,,Oja Noodles House,ON,beer_and_wine,True,,1.0,False,True,False,qiet,False,casal,False,True,2,True,True,no
1886,43251,Toronto,all_day,Yellow Chilly,ON,,,,,,,,,,,True,,,True,True,
1887,36464,Phoenix,,China Star Super Buffet,AZ,none,,True,0.0,,True,,,False,casal,,True,1,,True,
1888,118948,Mississauga,all_day,Ming Room,ON,fll_bar,True,,0.0,,True,False,average,False,casal,True,True,2,True,True,
1889,141129,Thornhill,all_day,Congee Wong,ON,none,True,,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
1890,174584,Las Vegas,all_day,China Poblano,NV,fll_bar,False,True,2.0,False,False,False,average,False,casal,False,True,2,True,True,no
1891,131388,Montréal,all_day,Oriental Rice Noodle House,QC,,,,,,,,,,,,,,,,
1892,95589,Scarborough,all_day,The Dumpling King,ON,beer_and_wine,True,,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
1893,26559,Toronto,,Canton Kitchen,ON,,,,,,True,,,,casal,True,False,1,False,True,no
1894,26643,Calgary,all_day,Ginger Beef Express,AB,none,True,,,,False,True,,False,casal,True,False,2,False,True,no
1895,149181,Toronto,all_day,Panpan Noodle Bar,ON,none,True,,1.0,True,True,False,average,False,casal,True,True,1,True,True,free
1896,79796,Canonsburg,all_day,Noodles & Company,PA,none,False,True,0.0,True,True,False,average,True,casal,False,True,1,False,True,free
1897,61733,Calgary,,August Moon,AB,none,True,,1.0,False,True,False,qiet,False,casal,True,False,2,False,True,no
1898,97596,Toronto,all_day,Magical Taste of China,ON,,,,,,,,,,,,,,,,
1899,16219,Kent,all_day,Yummy Garden,OH,none,False,True,1.0,True,True,True,qiet,False,casal,True,True,2,True,True,free
1900,161637,LaSalle,,Chez Ping,QC,,,,0.0,,True,True,average,False,casal,True,True,2,True,True,
1901,176573,Markham,all_day,The Brilliant Chinese Restaurant,ON,none,,,,False,,,average,False,,,,2,True,True,
1902,168855,Charlotte,all_day,Boiling Pot,NC,fll_bar,True,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,free
1903,60083,Pittsburgh,dinner,Katana,PA,fll_bar,True,True,2.0,True,True,False,average,False,casal,True,True,2,True,True,no
1904,47266,Vaughan,all_day,Tiffany's Restaurant,ON,,,,,True,,,qiet,,casal,False,True,,False,True,
1905,48437,Markham,,Food Jungle,ON,none,,,1.0,False,True,False,lod,False,casal,False,True,1,False,True,no
1906,80176,Bedford,,Tang's Wok,OH,none,,True,0.0,False,True,False,qiet,False,casal,False,True,1,False,True,no
1907,142527,Strongsville,all_day,China Buffet,OH,,False,True,,False,False,False,qiet,False,casal,False,True,1,False,True,
1908,65219,Charlotte,all_day,Golden Taipei,NC,fll_bar,True,True,0.0,True,True,True,average,True,casal,False,True,2,False,True,no
1909,8897,Cleveland,all_day,Spring Garden Chinese,OH,none,False,True,1.0,True,True,False,,False,casal,True,True,1,False,True,no
1910,137477,Kirkland,all_day,Dumplings Etc.,QC,beer_and_wine,,,1.0,True,True,False,average,False,casal,True,True,,True,True,free
1911,5421,Calgary,24_hours,Happy Hill,AB,fll_bar,,,1.0,,True,True,lod,False,casal,True,True,2,True,True,no
1912,16391,Thornhill,24_hours,Go For Tea,ON,none,True,,1.0,False,True,False,average,True,casal,False,True,2,True,True,free
1913,69916,Markham,all_day,The Six Cafe and Restaurant,ON,none,True,,1.0,False,True,True,average,False,casal,False,True,2,True,True,free
1914,175461,Las Vegas,all_day,Panda Express,NV,none,,True,0.0,,True,False,,False,casal,False,True,1,False,True,no
1915,61224,Calgary,dinner,Chong Fat Food,AB,none,True,,0.0,,True,False,very_lod,False,casal,,True,1,False,True,no
1916,55766,Henderson,all_day,Lucky China,NV,none,True,True,0.0,,True,True,,False,casal,True,True,2,False,True,no
1917,11507,Carnegie,,Don Don Chinese Restaurant,PA,none,,True,1.0,,True,True,qiet,False,casal,True,False,1,,True,
1918,190881,Phoenix,all_day,Hong Kong Kitchen,AZ,none,True,True,1.0,True,True,False,qiet,False,casal,False,True,1,False,True,no
1919,14014,Toronto,all_day,Pot Rice & Rolls House,ON,,,,,,,,,,,True,True,,False,True,
1920,83760,Madison,all_day,World Buffet,WI,beer_and_wine,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,free
1921,72605,Las Vegas,all_day,Stir Krazy Mongolian Grill,NV,None,,True,1.0,False,True,False,average,False,casal,False,True,2,,True,
1922,134227,Mississauga,all_day,China Palace,ON,beer_and_wine,True,,1.0,True,True,False,average,False,casal,False,True,2,False,True,no
1923,55375,Calgary,,Brother's Taste of Asia,AB,,False,,0.0,,True,False,qiet,False,casal,,True,2,,True,no
1924,24775,Munhall,all_day,The Dragon Chinese Cuisine,PA,none,True,True,0.0,,True,False,average,False,casal,False,False,1,False,True,no
1925,74289,Markham,,Good & New Chinese Cuisine,ON,fll_bar,,,0.0,,,True,lod,False,casal,False,True,1,False,True,no
1926,176083,Markham,all_day,Spicy House,ON,fll_bar,False,,0.0,False,True,True,qiet,False,casal,False,True,2,True,True,free
1927,4952,North Las Vegas,,Grand China,NV,none,True,True,0.0,,True,True,qiet,False,casal,True,True,1,True,True,
1928,78958,Toronto,all_day,Homemade Ramen,ON,none,True,,1.0,False,True,True,average,False,casal,True,True,1,False,True,no
1929,121117,Markham,,Golden Prince Seafood Chinese Restaurant,ON,beer_and_wine,True,,0.0,,True,True,average,False,casal,False,True,2,True,True,free
1930,158639,Chandler,brunch,Moon China Bistro - Ocotillo,AZ,beer_and_wine,False,True,0.0,True,True,True,average,False,casal,True,True,2,False,True,no
1931,53451,Calgary,brunch,King's Restaurant - On Barlow,AB,beer_and_wine,False,,1.0,,True,False,qiet,False,casal,False,True,2,False,True,no
1932,115739,Cleveland,all_day,Little Hong Kong,OH,none,False,True,0.0,True,True,False,qiet,False,casal,False,True,1,True,True,no
1933,159865,Calgary,,Leo Fu's Szechwan & Mandarin Restaurant,AB,beer_and_wine,False,,1.0,,True,False,average,False,casal,True,True,2,True,True,no
1934,74390,Markham,all_day,Lucky Noodle,ON,none,True,,1.0,False,True,True,average,False,casal,False,True,1,True,True,free
1935,99844,North York,all_day,Cafe Arc De Triomphe,ON,none,True,,1.0,False,True,True,average,False,casal,False,True,2,True,True,no
1936,48385,Phoenix,,Pei Wei Asian Diner,AZ,none,False,True,0.0,False,True,False,lod,False,casal,False,False,2,False,True,no
1937,134761,Toronto,dinner,The Great Maratha,ON,fll_bar,True,,0.0,True,True,False,qiet,False,casal,True,True,2,True,True,no
1938,124653,Phoenix,all_day,Asian Dining Chinese Restaurant,AZ,none,True,True,1.0,True,True,False,lod,False,casal,True,True,1,False,True,no
1939,38502,Mississauga,all_day,Royal Jasmine,ON,none,True,,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
1940,46916,Toronto,all_day,Wok Wok Restaurant,ON,,,,0.0,False,True,False,qiet,False,casal,False,True,1,True,True,no
1941,50971,Las Vegas,,Chopstix,NV,none,True,True,1.0,True,True,True,average,False,casal,True,True,1,False,True,no
1942,113187,Pittsburgh,,Hunan Wok Chinese Takeout,PA,none,True,True,0.0,False,False,False,qiet,False,casal,False,False,1,False,True,no
1943,10095,Mississauga,all_day,Pho Lam,ON,,True,,1.0,,True,,,False,casal,True,True,1,True,True,free
1944,7403,Toronto,,Green Tea Restaurant,ON,,,,,,True,True,,,casal,,True,2,True,True,
1945,190809,Calgary,all_day,Panda Express,AB,none,True,,0.0,,True,,,True,casal,False,True,2,False,True,
1946,126674,Scarborough,,Noodle Delight,ON,none,True,,1.0,,True,False,average,False,casal,False,False,1,False,True,no
1947,109508,Scarborough,all_day,Sweet Pea Dessert Cafe,ON,none,True,,1.0,True,True,False,average,False,casal,False,True,1,True,True,free
1948,93905,Glenshaw,,Hunan King Chinese Restaurant,PA,,,,,,,False,,,,,,1,,True,
1949,39673,Montréal,all_day,Restaurant Soy,QC,fll_bar,True,,1.0,,True,False,average,False,casal,False,True,2,True,True,no
1950,86175,Rock Hill,,Delicacy Chinese Bistro,SC,beer_and_wine,False,True,0.0,,True,False,qiet,False,casal,False,True,2,False,True,
1951,183275,Calgary,all_day,3Q,AB,none,True,,,False,True,False,,False,casal,False,True,1,True,True,free
1952,104814,Toronto,,Congee Delight,ON,beer_and_wine,True,,1.0,True,True,False,lod,False,casal,False,True,1,True,True,no
1953,44628,Charlotte,all_day,Fortune Cookie II,NC,none,False,True,0.0,True,True,False,qiet,False,casal,True,True,1,False,True,no
1954,45191,Markham,all_day,Amazing Seafood House,ON,fll_bar,True,,1.0,False,True,False,average,False,casal,False,True,4,True,True,free
1955,92342,Scarborough,all_day,Sail Sushi,ON,,,,0.0,,True,,qiet,,,True,True,2,,True,no
1956,186450,Montréal,,Soupebol Nouillerie,QC,beer_and_wine,True,,0.0,,True,False,average,True,casal,False,True,2,False,True,no
1957,137209,Toronto,,Ti-Ki Ming,ON,,,,,,True,,,,,,,,False,True,
1958,129141,Las Vegas,all_day,Panda Express,NV,,,True,,,True,True,,False,casal,False,False,1,False,True,
1959,177791,Aurora,,Hunan Express,OH,none,True,True,0.0,False,True,False,qiet,False,casal,False,True,2,False,True,
1960,126366,Toronto,all_day,Tian Fu Chinese Restaurant,ON,beer_and_wine,False,,1.0,False,True,False,average,False,casal,True,True,2,True,True,free
1961,130644,Berea,all_day,Nam Wah Chinese Vietnamese,OH,fll_bar,False,True,1.0,False,True,True,qiet,False,casal,False,True,2,True,True,no
1962,146552,Montréal,,Qiming Express,QC,,,,,,True,,,,,True,True,,True,True,
1963,107993,Montréal,all_day,Nouilles de Lan Zhou,QC,none,False,,1.0,False,True,False,average,False,casal,False,False,1,False,True,no
1964,3508,Matthews,all_day,China Cafe,NC,none,True,True,1.0,True,True,False,average,False,casal,False,False,1,False,True,no
1965,81456,Las Vegas,all_day,China Gourmet,NV,none,True,True,0.0,False,True,True,qiet,False,casal,False,True,1,True,True,free
1966,98494,Brossard,dinner,Mantang Hong,QC,,True,,,,True,,,,casal,True,,,,True,
1967,67708,Las Vegas,all_day,China Ginger,NV,beer_and_wine,True,True,1.0,True,True,False,qiet,False,casal,True,True,2,True,True,free
1968,152341,Dollard-Des-Ormeaux,,Jade Palace,QC,,,,,,True,,qiet,,casal,True,True,2,False,True,
1969,170488,Montréal,all_day,Ta Chido,QC,fll_bar,True,,1.0,True,True,False,average,True,casal,False,False,2,True,True,no
1970,134808,Concord,,Southern China,NC,none,True,True,0.0,False,True,False,qiet,False,casal,True,True,1,False,True,no
1971,191615,Las Vegas,all_day,Niu-Gu Restaurant,NV,none,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,free
1972,114497,Toronto,all_day,Crown Princess Fine Dining,ON,beer_and_wine,True,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
1973,2013,Medina,,Panda Kitchen,OH,,,True,,,True,False,,,casal,False,True,2,False,True,
1974,35028,Toronto,all_day,One Plus One BBQ,ON,beer_and_wine,False,,,,True,,lod,False,casal,False,True,2,True,True,
1975,80749,Phoenix,all_day,AJ's Mongolian BBQ,AZ,none,True,True,1.0,False,True,True,average,False,casal,False,True,1,False,True,free
1976,126207,Gastonia,,Golden Palace,NC,fll_bar,,True,0.0,False,True,False,qiet,False,casal,False,True,2,False,True,no
1977,50804,Las Vegas,all_day,China One,NV,none,True,True,0.0,True,True,False,average,False,casal,True,True,1,False,True,no
1978,76179,Toronto,,Ruyi Chinese Restaurant,ON,,,,,,,,,,casal,,True,1,False,True,
1979,162860,Avondale,all_day,AJK Chinese Cusine,AZ,beer_and_wine,True,True,0.0,True,True,True,qiet,False,casal,False,True,1,True,True,no
1980,34507,Markham,,Asian King,ON,,,,0.0,,,,average,False,casal,True,True,2,True,True,
1981,23232,Peoria,all_day,J&M Chinese Cuisine,AZ,none,True,True,1.0,True,True,False,qiet,False,casal,True,True,1,True,True,no
1982,10953,Markham,all_day,The Taste of Home,ON,beer_and_wine,,,0.0,,True,True,,False,casal,False,True,2,True,True,no
1983,119589,Charlotte,,Dragon House Chinese Buffet,NC,none,True,True,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
1984,40800,Montréal,all_day,La Maison de Kum Mon Restaurant,QC,,,,,,True,,,False,casal,True,True,2,True,True,
1985,97576,Charlotte,all_day,Chopstick,NC,,False,True,,False,True,False,,,casal,True,True,1,True,True,no
1986,82868,Las Vegas,dinner,Dumpling And Noodle House,NV,,False,True,0.0,,True,False,,False,casal,False,True,2,False,True,no
1987,78362,Toronto,,Casa Deluz Banquet Hall,ON,beer_and_wine,True,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
1988,125762,Pittsburgh,all_day,Sichuan Palace,PA,,False,True,0.0,,True,False,qiet,False,casal,False,True,2,True,True,
1989,91754,Calgary,all_day,Noodle On The Road,AB,,,,,,,,,,,,,,,,
1990,71037,Scarborough,all_day,Max Bakery,ON,,False,,0.0,True,,,,,,True,,1,,True,
1991,191003,Mesa,all_day,SN Pacific Rim Asian Kitchen,AZ,fll_bar,True,True,1.0,True,True,True,average,True,casal,False,True,2,False,True,no
1992,171686,Toronto,,Harbin Bbq,ON,beer_and_wine,True,,0.0,False,True,True,very_lod,False,casal,True,True,2,True,True,free
1993,174504,Medina,all_day,House of Hunan,OH,fll_bar,True,True,1.0,False,True,False,average,False,casal,False,True,2,True,True,free
1994,124168,Toronto,all_day,Lee Town,ON,none,True,,1.0,,True,True,average,False,casal,True,False,1,True,True,no
1995,121053,Scarborough,all_day,Sugar Sweet Cafe,ON,none,True,False,1.0,True,True,True,average,False,casal,False,True,1,False,True,no
1996,27126,Markham,24_hours,Go For Tea,ON,none,True,,1.0,False,True,False,average,True,casal,False,True,2,True,True,free
1997,1275,Las Vegas,all_day,chow.,NV,beer_and_wine,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,free
1998,168556,Richmond Hill,all_day,Tea Shop 168,ON,,False,,0.0,False,True,True,very_lod,False,casal,False,True,1,False,True,free
1999,166012,Avondale,all_day,Dragon Garden Express,AZ,none,True,True,1.0,True,True,True,qiet,False,casal,False,True,1,False,True,no
2000,47558,Pittsburgh,all_day,Great Wall Chinese Food,PA,,True,True,0.0,,,,average,,casal,True,,1,,,
2001,57888,Toronto,all_day,Manchu Wok,ON,,,,,,True,False,,,casal,False,True,1,False,True,
2002,74626,Middlefield,all_day,Tai Pan,OH,none,False,True,0.0,False,True,False,qiet,False,casal,False,True,1,True,True,no
2003,56927,Henderson,all_day,Haiku & Thai,NV,beer_and_wine,,True,2.0,,True,,,False,casal,True,True,2,False,True,
2004,135142,Phoenix,all_day,Beijing Garden Chinese,AZ,beer_and_wine,True,True,1.0,,True,True,average,False,casal,False,True,2,True,True,no
2005,172126,Markham,,Li Dynasty Indian Hakka Chinese Cuisine,ON,,,,0.0,,True,,,,,False,True,,,True,
2006,56913,Las Vegas,all_day,China A Go Go,NV,none,True,True,1.0,True,True,False,average,False,casal,True,True,1,False,True,no
2007,18654,Brampton,all_day,New China Garden,ON,,,,0.0,,True,,,False,,,,2,,,
2008,89676,White Oak,all_day,China House,PA,none,False,True,0.0,False,True,False,qiet,False,casal,False,True,2,True,True,no
2009,30495,Maple,all_day,Rendezvous Asian Cuisine,ON,,,,,True,False,False,qiet,False,,True,True,2,,,
2010,7766,North York,,Sea-Hi Chinese Food,ON,fll_bar,,,1.0,False,True,False,average,False,casal,True,True,2,True,True,no
2011,78355,Madison,,Mandarin Express,WI,,,True,,,True,,,,,,True,,False,True,
2012,72158,Calgary,all_day,Maxima Bakery & Cake House,AB,,False,,0.0,,,,,,,False,,1,,,
2013,151468,Montréal,,Little Pink Fish,QC,,,,0.0,,True,,,,,,,,,,
2014,175236,Las Vegas,,Cathay House,NV,,,True,0.0,,True,True,qiet,False,casal,False,True,1,,True,no
2015,133788,Oakville,all_day,Ye's Sushi,ON,fll_bar,True,,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
2016,70535,Richmond Hill,all_day,Bayview Court Chinese Restaurant,ON,beer_and_wine,True,,1.0,True,True,False,average,False,casal,True,True,2,True,True,no
2017,178664,Phoenix,all_day,Little Shanghai,AZ,fll_bar,True,True,1.0,True,True,True,qiet,False,casal,True,True,2,True,True,no
2018,55826,Henderson,brunch,The Original Las Vegas Buffet,NV,none,True,True,0.0,True,True,False,average,False,casal,False,True,1,True,False,no
2019,163137,Brampton,all_day,Dalchini Hakka Chinese,ON,fll_bar,True,,1.0,True,True,True,qiet,False,casal,False,True,2,True,True,no
2020,89495,Markham,all_day,Donburi,ON,fll_bar,False,,2.0,False,True,True,average,False,casal,True,True,2,True,True,free
2021,88857,North York,,Mulan Chinese Cuisine,ON,none,True,,1.0,True,True,False,qiet,False,casal,True,True,1,False,True,no
2022,119808,Montréal,all_day,Tchang Kiang par le Yangtze,QC,fll_bar,True,,1.0,True,True,False,average,True,casal,True,True,2,True,True,free
2023,143096,Mississauga,all_day,The Perfect Kitchen,ON,fll_bar,False,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
2024,165380,Charlotte,,China Taste,NC,,,True,,,,,,,,True,,,False,True,
2025,12943,Calgary,,Spring Roll Chalet,AB,none,True,,0.0,,True,False,average,False,casal,False,True,2,False,True,no
2026,79809,Pickering,all_day,Spicy Dragon,ON,none,True,,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
